URL,popularity,song_title,year,lyrics
http://www.metrolyrics.com/uberlin-lyrics-rem.html,4,Uberlin Lyrics,2011,"['Hey now, take your pills and\nHey now, make your breakfast\nHey now, comb your hair and off to work\nCrash land, no illusions, no collision, no intrusion\nMy imagination runs away', 'I know, I know, I know what I am chasing\nI know, I know, I know that this is changing me', 'I am flying on a star into a meteor tonight\nI am flying on a star, star, star\nI will make it through the day\nAnd then the day becomes the night\nI will make it through the night', ""Hey now, take the U-Bahn, five stops, change the station\nHey now, don't forget that change will save you\nHey now, count a thousand-million people, that's astounding\nChasing through the city with their stars on bright"", 'I know, I know, I know what I am chasing\nI know, I know, I know that this is changing me', 'I am flying on a star into a meteor tonight\nI am flying on a star, star, star\nI will make it through the day\nAnd then the day becomes the night\nI will make it through the night', ""I don't mind repeating, I am not complete\nI have never been the gifted type\nHey, man, tell me something, are you off to somewhere?\nDo you want to go with me tonight?"", ""I know, I know, I know that this is changing\nWe walk the streets to feel the ground I'm chasing: Ã\x9cBerlin"", 'I am flying on a star into a meteor tonight\nI am flying on a star, star, star\nI will make it through the day\nAnd then the day becomes the night\nI will make it through the night']"
http://www.metrolyrics.com/underneath-the-bunker-lyrics-rem.html,0,Underneath The Bunker Lyrics,2006,[]
http://www.metrolyrics.com/undertow-lyrics-rem.html,0,Undertow Lyrics,2006,"['I know what I wanted.\nI know what I wanted.\nI know how I wanted this to be.\nYou go down to the water.\nDrink down of the water.\nWalk up off the water, leave it be.', ""This is not my dream sister.\nIt is cold in heaven and I'm not sprouting wings.\nI'm drowning... me.\nI'm drowning... me, yeah."", ""Brother can you see those birds?\nThey don't look to heaven.\nThey don't need religion they can see.\nThey go down to the water,\nDrink down on the water,\nFly up off the water, leave it be."", ""This is not my time sister,\nIt is cold in heaven\nAnd no one's coming after me.\nI'm drowning (breathing ourselves) me (breathing ourselves).\nI'm drowning (breathing ourselves) me (breathing ourselves) yeah."", ""You know I am tired.\nCold and bony tired.\nNothing's gonna save me, I can see.\nI can't say I'm fearful, I can't say I'm not afraid.\nBut I am not resisting, I can see.\nI don't need a heaven, I don't need religion.\nI am in the place where I should be."", ""I am breathing water, I am breathing water.\nYou know a body's got to breathe.\nI'm drowning (breathing ourselves) me (breathing ourselves).\nI'm drowning (breathing ourselves) me (breathing ourselves).\nI'm drowning (breathing ourselves) me (breathing ourselves).""]"
http://www.metrolyrics.com/until-the-day-is-done-lyrics-rem.html,1,Until The Day Is Done Lyrics,2008,"[""The battle's been lost, the war is not won\nAn addled republic, a bitter refund\nThe business first flat earthers licking their wounds\nThe verdict is dire, the country's in ruins"", 'Providence blinked, facing the sun\nWhere are we left to carry on\nUntil the day is done\nUntil the day is done', ""As we've written our stories to entertain\nThese notions of glory and bull market gain\nThe teleprompt flutters, the power surge brings\nAn easy speed message falls into routine"", 'Providence blinked, facing the sun\nWhere are we left to carry on\nUntil the day is done', 'Until the day is done', 'A voice whispers ""Son,\nThe blessed vision comes.""\nWhat have I done\nWhat have I done', 'So hold tight your babies and your guns\nForgive us our trespasses, father and son', 'Providence blinked, facing the sun\nWhere are we left to carry on\nUntil the day is done\nUntil the day is done\nUntil the day is done\nUntil the day is done\nUntil the day is done\nUntil the day is done']"
http://www.metrolyrics.com/untitled-lyrics-rem.html,0,Untitled Lyrics,2006,"['This world is big and so-awake\nI stayed up late to hear your voice\nThis light is here to keep you warm\nThis song is here to keep you strong', ""I made a list of things to say\nBut all I really want to say\nAll I really want to say is\nHold her and keep him strong\nWhile I'm away from here\nHold her and keep her strong\nWhile I'm away from here"", ""I've seen the world and so-awake\nAnd stay up late to hear me sing\nJust hold her\nI've seen the world and so-awake\nAnd stay up late to hear me sing\nJust hold him\nHold her and keep her strong\nWhile I'm away from here\nHold him and keep him strong\nWhile I'm away from here""]"
http://www.metrolyrics.com/voice-of-harold-lyrics-rem.html,0,Voice of Harold Lyrics,2006,"['Reverend Bill Funderburk sings ""He Cared That Much For Me"";\nCharles Surratt introduces his own composition ""On Calvary For Me"";\n""The Joy of Knowing Jesus"" is a song of pure delight featuring John Barbee;', 'The pure tenor quality of the voice of Harold Montgomery\nGives a special interpretation to the grand old hymn ""The Old Rugged Cross"";\nChill bumps appear and I am frozen in the web they weave as they reveal their\ninnermost selves with the outpouring of their hearts...', 'On and on the songs roll and soon you are caught up\nIn the sermon in each rendition as you come to feel\nThe devotion and dedication that is poured forth.\nSuddenly, you know they are real, they mean it!', '""Let your light so shine..."" could not be more aptly applied\nAs there shines a light from heaven on your heart\nThrough their singing. As an artist, Rhonda Montgomery\nExemplifies piano artistry. That\'s Rhonda! An artist!', 'This album can be the instrument to mend a broken heart\nOr to straighten out your life through the sincere testimony\nIn the songs of THE REVELAIRES. A must!', 'J. Elmo Fagg, founder and leader of the Blue Ridge Quartet\nFor 23 Years. Temple Records, LST 390\nPlanning to make a record?\nWe are associated with United Music World Recording Studios, Inc.,\nWest Columbia, S.C. The Finest Sound Available Anywhere', '""The Joy of Knowing Jesus"", produced by Joel Gentry\nCover/Backliner Design/REESOR\nThe Revelaires, A must.\nThe Revelaires. A must in their home.']"
http://www.metrolyrics.com/wait-lyrics-rem.html,0,Wait Lyrics,2006,"[""You got your problems darling\nI got mine too\nYou know that\nmaybe it's time for you to come through\nBecause I'm fed up with waiting for you\nWon't you decide real fast\nwhat are you gonna do?"", ""I've almost given up hope\nthen what else is new?\nYou know that\nI'm at the end of my rope trying to hang on to you\nBecause my patience is wearing thin just waiting for you\nWon't you decide real fast\nwhat are you gonna do"", ""You better wait (WAIT!)\nDon't go away now darling, wait (WAIT)\nWhy don't you stay?\nYou better wait (WAIT!)\nDon't go away now, wait (WAIT!)"", ""\nWhy don't you stay?"", ""I know that you're confused\nit's no crime\nYou better hurry Sugar\n'cause we're running out of time\nBecause my patience is wearing thin just waiting for you\nWon't you decide real fast\nwhat are you gonna do?"", 'chorus', ""I don't wanna walk on the same stage with you\nThen the bells begin to blow in my head\nIf things don't turn out right\nIt's gonna be all right"", 'Chorus\nChorus\nChorus\nChorus']"
http://www.metrolyrics.com/walk-it-back-lyrics-rem.html,0,Walk It Back Lyrics,2011,"['Walk it back\nWalk it back\nWalk it back', 'What, what would you\nHave had me say\nInstead of what I said?', 'Where,\nwhere would I go?\nHow could I follow that?\nExcept to do what I did', ""Which it's to\nWalk it back\nWalk it back\nHmmm... Walk it back"", ""Time\nreverse and rewind\nerase and revise\nand tried to start again\nYou,\ndon't you turn this around\nI have not touch the ground\nin I don't know how long"", 'You say to\nWalk it back\nWalk it back\nWalk it back', 'Hmmm... Walk it back\nWalk it back\nWalk it back', ""Time,\ntime,\ntime, it cannot abide\nYou,\nyou can't turn away\nYou asked me to stay\nbut something needs to change"", ""Why can't you?"", 'Walk it back\nWalk it back\nWalk it back', 'Walk it back\nWalk it back\nHmmm... Walk it back']"
http://www.metrolyrics.com/walk-unafraid-lyrics-rem.html,1,Walk Unafraid Lyrics,2006,"[""As the sun comes up, as the moon goes down\nThese heavy notions creep around\nIt makes me think long ago\nI was brought into this life a little lamb, a little lamb\nCourageous, stumbling\nFearless was my middle name\nBut somewhere there I lost my way\nEveryone walks the same\nExpecting me to step\nThe narrow path they've laid"", ""They claim to walk unafraid\nI'll be clumsy instead\nHold my love me or leave me high"", 'Say ""Keep within the boundaries if you want to play""\nSay ""Contradiction only makes it harder""\nHow can I be what I want to be?\nWhen all I want to do is strip away\nThese stilled constraints\nAnd crush this charade\nShred this sad masquerade\nI don\'t need no persuading\nI\'ll trip, fall, pick myself up', ""And walk unafraid\nI'll be clumsy instead\nHold my love me or leave me high"", ""If I have a bag of rocks to carry as I go\nI just want to hold my head up high\nI don't care what I have to step over\nI'm prepared to look you in the eye\nLook me in the eye\nAnd if you see familiarity\nThen celebrate the contradiction\nHelp me when I fall"", ""To walk unafraid\nI'll be clumsy instead\nHold my love me or leave me high\nWalk unafraid\nI'll be clumsy instead\nHold my love me or leave me high""]"
http://www.metrolyrics.com/wall-of-death-lyrics-rem.html,0,Wall Of Death Lyrics,2006,"['Let me ride on the wall of death one more time\nLet me ride on the wall of death one more time\nYou can waste your time on the other rides\nbut this is the nearest to being alive\nLet me take my chances on the Wall of Death', ""You can go with the crazy people in the crooked house\nYou can fly away on the rocket or spin in the mouse\nThe tunnel of love might amuse you\nAnd Noah's Ark might confuse you but\nLet me take my chances on the Wall of Death"", 'On the Wall of Death\nAll the World is far from me\nOn the Wall of Death', ""It's the nearest to being free"", ""Well you're going nowhere when you ride on the carousel\nAnd maybe you're strong, but what's the use of ringing a bell\nThe switchback will make you crazy\nBeware of the bearded lady\nOh let me take my chances on the Wall of Death"", ""You are going nowhere when you ride on the carousel\nAnd maybe you're strong, but what's the use of ringing a bell\nThe switchback will make you crazy\nBeware of the bearded lady\nLet me take my chances\nLet me take my chances\nLet me take my chances""]"
http://www.metrolyrics.com/walters-theme-lyrics-rem.html,0,Walter's Theme Lyrics,2006,"[""Hey this is David\nI've got a hat the size of Oklahoma\nPut on my boots and going down to Walter's\nGet me some barbecue\nBring some home to the misses\nHe'll give you a bag to put it in\nThis is David, signing off""]"
http://www.metrolyrics.com/wander-lust-lyrics-rem.html,0,Wander Lust Lyrics,2004,[]
http://www.metrolyrics.com/we-all-go-back-to-where-we-belong-lyrics-rem.html,0,We All Go Back To Where We Belong Lyrics,2011,"['i dreamed what what you were offering\nimagine lying next to me\nyou should, and your reputation talks\ni will write our story in my mind\nwrite about our dreams and triumphs\nthis might be my ""innocence lost""\ni can taste the ocean on your skin\nthat is where it all began\ni dreamed that we were elephants\nout of sight, clouds of dust\nand woke up thinking we were free', 'oh oh oh', 'i can taste the ocean on your skin\nthat is where it all began\nwe all go back to where we belong\nwe all go back to where we belong\nthis really what you want\nthis really what you want', 'i can taste the ocean on your skin\nthat is where it all began\nwe all go back to where we belong\nwe all go back to where we belong\nthis really what you want\nthis really what you want']"
http://www.metrolyrics.com/we-walk-lyrics-rem.html,0,We Walk Lyrics,2006,"[""Up the stairs to the landing, up the stairs into the hall\nOh, oh, oh\nTake oasis, Marat's bathing\nWe walk through the wood, we walk\nUp the stairs to the landing, up the stairs into the hall\nOh, oh, oh\nTake oasis, Marat's bathing\nWe walk through the woods, we walk\nTake oasis, take oasis\nTake oasis, take oasis"", ""Up the stairs to the landing, up the stairs into the hall\nOh, oh, oh\nTake oasis, Marat's bathing\nWe walk through the world, we walk\nUp the stairs to the landing, up the stairs into the hall\nOh, oh, oh\nTake oasis, Marat's bathing\nUp the stairs to the landing, up the stairs into the hall\nOh, oh, oh\nTake oasis, Marat's bathing"", 'Up the stairs to the landing, up the stairs into the hall\nOh, oh, oh\nInto the, oh, oh, into the, oh, oh\nUp, up, up, up, up, up\nUp, up, up, up, up, up']"
